SC_CODE,SC_NAME,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open,Deliverable Quantity,% Deli. Qty to Traded Qty
519475,CHORDIA FOOD,100.5,100.5,95.1,95.1,100.10951008645533,347,3,34738.0,5.400000000000006,-5.400000000000006,3046,86.48
519477,CIANAGRO    ,33.05,33.05,32.05,32.05,32.720984759671744,853,11,27911.0,1.0,-1.0,1738,18.43
519483,TAI INDUST. ,11.02,11.65,11.02,11.65,11.042696629213482,445,6,4914.0,0.6300000000000008,0.6300000000000008,11095,59.47
519500,BKV INDUSTRS,4.0,4.0,3.92,3.92,3.932489451476793,237,5,932.0,0.08000000000000007,-0.08000000000000007,22230,63.04
519532,ASIAN TEA   ,19.1,20.95,19.0,20.1,20.181137050077595,119854,72,2418790.0,1.9499999999999993,1.0,427,98.39
519552,HERITGFOOD  ,277.0,281.0,276.3,279.55,279.3982945736434,6450,324,1802119.0,4.699999999999989,2.5500000000000114,47984,46.88
519566,SIMRAN FARMS,69.0,71.9,65.85,68.0,68.23950233281494,7716,69,526536.0,6.050000000000011,-1.0,11909,71.2
519588,DFM FOODS   ,396.4,413.9,396.4,401.3,406.8625730994152,13680,925,5565880.0,17.5,4.900000000000034,6425,59.1
519600,CCL PRODUCTS,240.4,241.85,237.5,238.4,239.1780007922884,7573,545,1811295.0,4.349999999999994,-2.0,51228,49.58
519602,KELLTONTEC  ,80.1,83.2,80.1,82.75,82.56467757459096,20780,176,1715694.0,3.1000000000000085,2.6500000000000057,141,51.09
519604,SURYO FOODS ,6.5,6.5,6.5,6.5,6.486486486486487,37,2,240.0,0.0,0.0,31082,65.45
519612,MAHAAN FOODS,19.15,20.45,18.05,19.0,19.688984881209503,926,19,18232.0,2.3999999999999986,-0.14999999999999858,99260,29.94
520008,RICO AUTO   ,37.3,38.1,37.25,37.45,37.565063876227775,31154,158,1170302.0,0.8500000000000014,0.15000000000000568,1887,27.85
520021,OMAX AUTOS. ,46.0,49.0,46.0,49.0,48.98523464685413,10633,102,520860.0,3.0,3.0,17225,74.34
520043,MUNJAL SHOWA,163.0,167.8,160.5,162.0,165.03140850565742,5126,217,845951.0,7.300000000000011,-1.0,6183,75.33
520051,JAMNA AUTO  ,70.3,71.7,69.4,69.95,70.6538089758343,152075,931,10744678.0,2.299999999999997,-0.3499999999999943,34255,65.7
520056,SUNDAR.CLAY ,3785.05,3825.35,3736.55,3781.65,3776.2786069651743,201,98,759032.0,88.79999999999973,-3.400000000000091,618,18.04
520057,JTEKTINDIA  ,91.4,95.8,90.2,92.25,93.07379265439457,181224,1725,16867205.0,5.599999999999994,0.8499999999999943,445,19.22
520059,MUNAUTO     ,60.3,61.4,59.9,60.35,60.70353923939327,22745,230,1380702.0,1.5,0.05000000000000426,10900,100.0
520066,JAYBH.MARUTI,254.85,258.75,254.85,258.0,257.92698191933243,1438,61,370899.0,3.9000000000000057,3.1500000000000057,700,100.0
520073,RACLGEAR    ,233.3,239.0,228.1,232.35,232.36464548355767,14414,241,3349304.0,10.900000000000006,-0.950000000000017,1537,77.2
520075,SAMKRG PIST.,163.85,163.85,156.0,157.1,158.7721082854799,12190,171,1935432.0,7.849999999999994,-6.75,1001,100.0
520086,SICAL LOG   ,18.6,18.95,17.3,17.85,18.125541621998952,200555,641,3635168.0,1.6499999999999986,-0.75,2242,100.0
520111,RATNAMNI MET,1641.0,1650.0,1615.15,1640.95,1634.153400309119,2588,416,4229189.0,34.84999999999991,-0.049999999999954525,19495,69.66
520113,VESUVIUS IND,1064.0,1068.65,1046.2,1046.75,1057.7846153846153,195,46,206268.0,22.450000000000045,-17.25,2302,53.5
520119,AUTOMOTIVE S,46.3,46.3,43.0,43.15,44.13334797891037,9104,35,401790.0,3.299999999999997,-3.1499999999999986,8387,8.79
520121,ARCEE INDUST,5.97,6.45,5.85,5.85,5.9699853587115665,1366,15,8155.0,0.6000000000000005,-0.1200000000000001,3501,100.0
520123,ABC INDIA   ,58.95,59.7,56.0,56.35,57.012518409425624,1358,26,77423.0,3.700000000000003,-2.6000000000000014,1296,100.0
520127,BALURGHAT TE,8.69,8.98,8.0,8.49,8.176362112321877,5965,26,48772.0,0.9800000000000004,-0.1999999999999993,300,100.0
520131,COASTAL ROAD,13.49,14.91,13.49,14.91,14.7325,800,5,11786.0,1.42,1.42,100,100.0
520141,SIBAR AUTO  ,7.79,8.0,7.79,7.98,7.790133280286454,5027,6,39161.0,0.20999999999999996,0.1900000000000004,6200,100.0
520151,SHREY SH LOG,77.5,86.0,77.5,84.9,83.76712767319759,15618,441,1308275.0,8.5,7.400000000000006,548632,39.95
520155,STARLOG     ,15.35,15.35,12.65,12.65,12.69573341638119,6422,36,81532.0,2.6999999999999993,-2.6999999999999993,200,100.0
521016,INDO COUNT  ,130.05,130.8,125.5,128.85,128.78222658532596,128349,1857,16529070.0,5.300000000000011,-1.200000000000017,301650,39.18
521018,MARAL OVERS ,25.5,26.75,25.35,26.4,26.197112715158244,1801,13,47181.0,1.3999999999999986,0.8999999999999986,8350,100.0
521034,SOMA TEXTILE,4.42,4.42,4.42,4.42,4.0,1,1,4.0,0.0,0.0,6629,100.0
521054,KAKATIYA TEX,0.85,0.85,0.85,0.85,0.85,300,1,255.0,0.0,0.0,7641,81.61
521062,OCTAVE      ,1.03,1.03,1.03,1.03,1.0277777777777777,360,4,370.0,0.0,0.0,1255,100.0
521064,TRIDENT     ,14.05,14.05,13.9,13.95,13.971744380287154,765653,1721,10697508.0,0.15000000000000036,-0.10000000000000142,10077,100.0
521070,ALOK INDS.  ,20.35,21.85,20.15,21.3,21.227078927579754,4109210,5756,87226525.0,1.7000000000000028,0.9499999999999993,200,100.0
521080,PASARI SPIN ,1.47,1.47,1.33,1.47,1.4526753597122302,8896,30,12923.0,0.1399999999999999,0.0,620,100.0
521082,SPENTEX INDS,0.81,0.81,0.81,0.81,0.8099659832674451,10877,11,8810.0,0.0,0.0,1,100.0
521097,AMARJOTHI SP,108.0,108.0,100.0,103.05,103.23153167826148,42979,329,4436788.0,8.0,-4.950000000000003,4887,53.66
521105,OLYMPIA IND.,30.95,30.95,30.0,30.0,30.34234234234234,222,7,6736.0,0.9499999999999993,-0.9499999999999993,11521,80.87
521109,NAGREEKA EXP,17.9,18.4,17.8,18.4,17.810439560439562,364,8,6483.0,0.5999999999999979,0.5,12,100.0
521113,SUDITI IND. ,10.51,11.44,10.51,10.82,10.865350089766606,557,3,6052.0,0.9299999999999997,0.3100000000000005,950,70.79
521141,ADITYA SPIN.,5.66,6.24,5.66,6.24,6.1964610435025875,14298,24,88597.0,0.5800000000000001,0.5800000000000001,1017,99.32
521151,DHANLXMI FAB,23.1,23.1,23.1,23.1,23.1,100,1,2310.0,0.0,0.0,42083,100.0
521163,ZODIAC CLOTH,109.0,109.35,108.05,108.75,108.70321233339476,16281,130,1769797.0,1.2999999999999972,-0.25,835,100.0
521180,SUPER SPIN. ,4.96,5.03,4.65,4.71,4.707151887303594,11074,43,52127.0,0.3799999999999999,-0.25,9829,75.75
521182,SEASONS FUR.,1.72,1.72,1.72,1.72,1.7083333333333333,72,1,123.0,0.0,0.0,1314,89.39
521188,UNITED TEXT.,3.95,3.95,3.95,3.95,3.6666666666666665,3,1,11.0,0.0,0.0,150,100.0
521194,SIL INVEST  ,208.0,217.0,208.0,214.4,214.65130260521042,998,69,214222.0,9.0,6.400000000000006,17224,100.0
521200,SURYLAK.COTT,29.5,29.55,28.55,28.95,28.811032863849764,1704,37,49094.0,1.0,-0.5500000000000007,25,100.0
521206,SAMTEX FASH.,1.02,1.02,1.02,1.02,1.0198997179567533,6382,7,6509.0,0.0,0.0,1142,100.0
521210,CITYMAN     ,7.68,7.68,7.68,7.68,7.67741935483871,248,8,1904.0,0.0,0.0,20,100.0
521216,DHAN ROTO SP,23.5,25.15,23.0,24.85,24.361987219130075,24255,166,590900.0,2.1499999999999986,1.3500000000000014,4620,62.36
521220,DAMOINDUS   ,32.5,32.5,32.0,32.05,32.24782608695652,230,17,7417.0,0.5,-0.45000000000000284,255,86.44
521222,SANBLUE     ,9.5,9.95,9.01,9.78,9.417355371900827,484,13,4558.0,0.9399999999999995,0.27999999999999936,2091,79.84
521226,UNI ROYAL IN,5.61,6.0,5.61,6.0,5.636,750,2,4227.0,0.3899999999999997,0.3899999999999997,2353,99.96
521228,TATIA GLOB  ,0.43,0.43,0.41,0.41,0.41567728008634647,7412,12,3081.0,0.020000000000000018,-0.020000000000000018,950,25.17
521234,SRI NACHAMAI,14.85,14.85,14.85,14.85,14.85,100,1,1485.0,0.0,0.0,1046,73.51
521240,SAMBANDAM SP,91.75,91.75,87.2,88.0,90.15328467153284,959,15,86457.0,4.549999999999997,-3.75,600,100.0
521244,CHITRA.SPIN.,3.55,3.55,3.55,3.55,3.52,25,1,88.0,0.0,0.0,27251,83.84
521248,KITEX GARMEN,107.6,107.6,103.0,105.35,105.27637342580763,21916,405,2307237.0,4.599999999999994,-2.25,7808,85.45
522001,CRANEX LTD. ,11.0,11.0,11.0,11.0,11.0,2,2,22.0,0.0,0.0,2024,77.28
522004,BATLIBOI LTD,13.5,13.95,13.25,13.5,13.65893760539629,2372,22,32399.0,0.6999999999999993,0.0,1788,99.39
522005,AUSTIN ENGG.,41.55,41.95,37.6,40.2,39.99367704280156,16448,54,657816.0,4.350000000000001,-1.3499999999999943,1336,45.36
522014,UNITED DRILL,267.45,277.0,260.0,275.0,272.4916317991632,3346,114,911757.0,17.0,7.550000000000011,11739,62.91
522017,FLUIDOMAT   ,94.9,94.9,93.1,94.7,94.54528301886792,530,16,50109.0,1.8000000000000114,-0.20000000000000284,45255,99.99
522027,EMA INDIA   ,3.06,3.06,3.06,3.06,3.06,300,1,918.0,0.0,0.0,6978,78.64
522029,WINDSOR MACH,20.85,22.65,20.7,20.85,21.4151931781579,58987,341,1263218.0,1.9499999999999993,0.0,5769,63.21
522034,SHANTHI GEAR,125.0,125.0,122.0,122.05,122.10403108064637,40411,232,4934346.0,3.0,-2.950000000000003,1591,69.08
522064,HONDAPOWER  ,1063.6,1063.6,1043.5,1053.65,1051.8095238095239,273,79,287144.0,20.09999999999991,-9.949999999999818,5635,88.01
522073,HITECHGEAR  ,179.0,184.9,179.0,184.1,180.86613386613388,1001,50,181047.0,5.900000000000006,5.099999999999994,20783,60.62
522074,ELGI EQUIP  ,173.95,173.95,163.55,166.9,167.82786239495798,22848,638,3834531.0,10.399999999999977,-7.049999999999983,18045,100.0
522101,KILBURN ENGG,20.8,21.5,20.1,20.25,20.73431089500076,13162,46,272905.0,1.3999999999999986,-0.5500000000000007,1452,93.38
522105,BIRLA PRETEC,9.5,9.54,9.5,9.54,9.528387626608268,36530,78,348072.0,0.03999999999999915,0.03999999999999915,9864,70.49
522108,YUKEN INDIA ,516.0,540.0,502.0,534.8,528.6505054726888,38281,424,20237270.0,38.0,18.799999999999955,22167,28.77
522113,TIMKEN (I)  ,1351.4,1414.55,1334.9,1386.1,1386.1999534450651,4296,827,5955115.0,79.64999999999986,34.69999999999982,246,68.91
522122,VOITH PAPER ,1110.0,1146.0,1099.95,1106.95,1126.7099035933393,1141,52,1285576.0,46.049999999999955,-3.0499999999999545,4068,100.0
522134,ARTSON ENG  ,33.7,33.7,31.15,32.7,31.888662494542277,6871,55,219107.0,2.5500000000000043,-1.0,3777,57.22
522152,SOLITAIR MC ,25.3,25.3,23.55,23.9,23.987483530961793,4554,50,109239.0,1.75,-1.4000000000000021,1788,81.27
522163,DIAMONPOWER ,1.14,1.19,1.14,1.14,1.14,1500,6,1710.0,0.050000000000000044,0.0,11291,89.24
522165,INDSIL HYD  ,16.45,16.5,15.5,16.0,16.214730100640438,10930,67,177227.0,1.0,-0.4499999999999993,5336,85.9
522183,ITL INDUSTRS,89.0,93.75,89.0,90.5,90.28338762214983,1535,42,138585.0,4.75,1.5,142,56.13
522195,FRONTIER SPR,316.0,323.9,310.05,320.15,317.19172297297297,7104,217,2253330.0,13.849999999999966,4.149999999999977,46792,84.52
522205,PRAJ IND.LTD,128.85,131.55,128.4,130.2,130.08486052932216,84032,604,10931291.0,3.1500000000000057,1.3499999999999943,2910,68.71
522207,RASANDIK ENG,51.4,53.95,51.4,53.95,53.12022263450835,2695,7,143159.0,2.5500000000000043,2.5500000000000043,33123,65.54
522209,YOGI SUNGWON,2.3,2.42,2.3,2.42,2.4188422247446084,881,6,2131.0,0.1200000000000001,0.1200000000000001,4364,63.49
522215,HLEGLAS     ,1384.0,1384.0,1317.0,1353.0,1347.096920395119,8605,1060,11591769.0,67.0,-31.0,3056,100.0
522217,GUJ APOIND  ,228.45,245.75,228.45,238.8,240.55271419890622,19748,951,4750435.0,17.30000000000001,10.350000000000023,10430,51.72
522229,TANEJA AERO.,32.55,34.7,32.55,33.2,33.65932323375336,35315,194,1188679.0,2.1500000000000057,0.6500000000000057,7059,62.93
522231,CONART ENG. ,28.1,28.1,25.4,26.0,25.863662480505624,36549,153,945291.0,2.700000000000003,-2.1000000000000014,7599,88.37
522241,M.M.FORGINGS,507.9,510.6,497.6,499.55,507.39850746268655,670,87,339957.0,13.0,-8.349999999999966,10688,58.15
522245,IYKOT HITEC ,6.04,6.04,6.04,6.04,6.0375,240,1,1449.0,0.0,0.0,1,100.0
522249,MAYUR UNIQ. ,348.0,381.15,342.0,368.7,358.5496717253256,27873,1589,9993855.0,39.14999999999998,20.69999999999999,50219,70.45
522251,CENLUB INDUS,46.85,47.4,43.15,45.8,46.64981761334028,1919,29,89521.0,4.25,-1.0500000000000043,11592,88.44
522257,RAJOO ENGIN.,20.0,21.0,20.0,20.3,20.655920130445978,34957,182,722069.0,1.0,0.3000000000000007,1813,79.03
522263,JMC PROJECTS,79.0,79.0,77.15,77.9,77.75699492183611,20086,207,1561827.0,1.8499999999999943,-1.0999999999999943,661,100.0
522267,VEEJAY LAKSH,28.75,28.75,26.4,26.4,27.220858895705522,163,3,4437.0,2.3500000000000014,-2.3500000000000014,850,24.25
522273,AHMED.STEEL ,17.55,17.6,17.55,17.55,17.552083333333332,384,8,6740.0,0.05000000000000071,0.0,3781,86.6
522275,GET&D       ,111.85,117.3,111.85,116.25,115.268775954123,25285,558,2914571.0,5.450000000000003,4.400000000000006,2088,96.49
522281,RAM RAT.WIRE,80.0,84.7,78.5,82.85,80.63626102292768,14175,155,1143019.0,6.200000000000003,2.8499999999999943,522,100.0
522285,JAY NECO IND,5.16,5.21,5.02,5.14,5.105990783410138,2604,19,13296.0,0.1900000000000004,-0.020000000000000462,13332,87.29
522287,KALPA.POWER ,363.0,366.15,356.8,358.25,359.94158388134883,14294,693,5145005.0,9.349999999999966,-4.75,3440,64.16
522292,CHANDNI TE  ,64.35,64.45,62.3,63.7,63.21699986148945,43318,117,2738434.0,2.1500000000000057,-0.6499999999999915,10,100.0
522294,T & I GLOBAL,92.7,95.7,92.7,94.0,93.52047413793103,928,26,86787.0,3.0,1.2999999999999972,9315,100.0
522295,CONTROL PRNT,236.3,239.2,235.55,238.25,236.99689440993788,644,85,152626.0,3.6499999999999773,1.9499999999999886,389,100.0
522650,BEMCO HYDRAU,159.0,159.05,159.0,159.05,159.03191489361703,94,6,14949.0,0.05000000000001137,0.05000000000001137,665,100.0
523007,ANSAL BUILD.,50.0,50.0,44.2,45.25,45.38709677419355,2294,28,104118.0,5.799999999999997,-4.75,410,69.02
523011,WEIZMANN LTD,51.85,52.25,50.3,50.3,51.5828025477707,1256,35,64788.0,1.9500000000000028,-1.5500000000000043,40367,90.31
523019,B.N.RATHI SE,26.95,27.0,26.05,26.2,26.265151515151516,132,6,3467.0,0.9499999999999993,-0.75,681,90.92
523021,RISHITECH   ,18.25,19.15,18.25,19.1,18.8609843937575,4165,19,78556.0,0.8999999999999986,0.8500000000000014,11286,88.59
523023,SINCLAIR HOT,46.8,47.75,46.6,47.0,47.04690632099425,14966,90,704104.0,1.1499999999999986,0.20000000000000284,13087,67.66
523025,SAFARI IND. ,560.0,562.0,543.95,549.3,552.6190476190476,672,148,371360.0,18.049999999999955,-10.700000000000045,26492,76.81
523100,COSMO FERR. ,19.4,19.57,18.7,19.37,19.497876269621422,16245,78,316743.0,0.870000000000001,-0.029999999999997584,7940,100.0
523116,SANCO TRANS ,190.0,197.2,165.0,197.2,188.77390326209223,889,23,167820.0,32.19999999999999,7.199999999999989,590,85.51
523120,ADOR MULTI. ,90.3,90.3,90.3,90.3,90.29895104895105,572,13,51651.0,0.0,0.0,1001,100.0
523127,EIH ASSO.HOT,272.05,288.55,266.0,274.8,272.88793103448273,2900,252,791375.0,22.55000000000001,2.75,1433,56.06
523144,MEDI CAPS   ,32.0,32.5,30.75,32.3,31.856309448319593,31540,157,1004748.0,1.75,0.29999999999999716,10102,85.75
523160,MORGAN CRU  ,830.5,859.0,813.0,824.5,831.494341563786,1944,175,1616425.0,46.0,-6.0,114431,100.0
523164,SIP INDUST. ,2.9,2.9,2.9,2.9,2.8982035928143715,501,6,1452.0,0.0,0.0,2156,83.34
523204,ABAN OFFSHO ,29.25,29.8,29.0,29.1,29.464231838030965,12595,118,371102.0,0.8000000000000007,-0.14999999999999858,6781,100.0
523207,KOKUYOCMLN  ,63.5,63.5,62.45,63.05,62.98721730580138,4068,109,256232.0,1.0499999999999972,-0.45000000000000284,278,95.86
523229,BHARAT SEATS,85.95,85.95,82.6,84.6,84.54925911933846,23823,253,2014217.0,3.3500000000000085,-1.3500000000000085,18642,35.51
523232,CONT.PETRO  ,19.45,20.3,18.4,20.1,19.605898707953987,18343,198,359631.0,1.9000000000000021,0.6500000000000021,16783,76.17
523248,MACHINO PLAS,87.95,87.95,82.1,83.45,84.76444444444445,225,12,19072.0,5.8500000000000085,-4.5,1664,86.58
523261,VENKEY'S (I),1628.0,1675.0,1618.45,1643.95,1645.7939476368583,8823,1087,14520840.0,56.549999999999955,15.950000000000045,7087,65.04
523269,ADVANI HOTEL,49.75,49.75,47.1,47.7,48.02622950819672,305,18,14648.0,2.6499999999999986,-2.049999999999997,17054,90.57
523277,G.V.FILMS   ,0.42,0.42,0.38,0.39,0.40361471356101286,94226,111,38031.0,0.03999999999999998,-0.02999999999999997,49612,69.96
523283,SUPER HOUSE ,125.9,128.0,124.4,125.9,125.5324259407526,1249,54,156790.0,3.5999999999999943,0.0,1301,100.0
523289,RAMA VISION ,6.05,6.05,6.05,6.05,6.046153846153846,130,2,786.0,0.0,0.0,8521,100.0
523301,TCPL PACK   ,389.1,389.1,381.0,381.45,383.3886639676113,247,27,94697.0,8.100000000000023,-7.650000000000034,14078,34.03
523319,BALMER LAWRI,114.7,116.0,114.35,114.75,115.05281207133059,32076,616,3690434.0,1.6500000000000057,0.04999999999999716,1162,66.4
523323,KOVAI MEDI. ,1165.4,1215.6,1151.0,1207.05,1184.1391788448157,4311,179,5104824.0,64.59999999999991,41.649999999999864,116,68.64
523329,ELDECO HOUS.,2110.0,2119.15,2070.0,2119.15,2111.2270138323843,1229,95,2594698.0,49.15000000000009,9.150000000000091,330,62.15
523367,DCMSHRIRAM  ,458.8,476.7,457.4,471.85,468.4475315909269,12741,849,5968490.0,19.30000000000001,13.050000000000011,44427,49.6
523369,DCM SHR.IND ,190.0,203.0,188.9,199.25,196.9244833247127,44467,340,8756641.0,14.099999999999994,9.25,1009,81.11
523371,MAWANA SUGAR,30.95,32.8,30.3,32.8,32.19461856495065,29992,178,965581.0,2.4999999999999964,1.8499999999999979,23961,100.0
523373,MINI DIAMOND,3.45,3.45,3.15,3.15,3.443229334191058,12436,15,42820.0,0.30000000000000027,-0.30000000000000027,600,100.0
523384,MAH.RAS.APEX,79.25,80.0,79.25,80.0,79.55,1000,3,79550.0,0.75,0.75,6811,41.95
523385,NILKAMAL L  ,1751.65,1759.0,1705.9,1717.65,1735.515972894482,1033,243,1792788.0,53.09999999999991,-34.0,922,83.14
523391,NAHAR POLY  ,93.8,96.0,91.35,94.95,94.19816800714923,8952,208,843262.0,4.650000000000006,1.1500000000000057,7665,51.63
523395,3M INDIA LTD,21179.05,21281.0,20900.0,20959.95,21046.090909090908,110,79,2315070.0,381.0,-219.09999999999854,5428,71.8
523398,JCHAC       ,2500.75,2549.0,2500.75,2527.55,2532.7463414634144,410,145,1038426.0,48.25,26.800000000000182,348,100.0
523405,JM FINANCIAL,88.9,91.7,88.45,91.0,90.93736823448198,53599,425,4874152.0,3.25,2.0999999999999943,1932,30.95
523411,ADCINDIA    ,195.25,199.0,195.2,196.1,195.9404761904762,1092,20,213967.0,3.8000000000000114,0.8499999999999943,5061,100.0
523419,TAMIL.TELE. ,7.17,7.23,6.55,7.23,7.195650819365692,16049,47,115483.0,0.6800000000000006,0.0600000000000005,24,100.0
523445,REL INDL INF,388.05,394.4,387.95,390.15,391.3221616827167,15784,405,6176629.0,6.449999999999989,2.099999999999966,3696,78.26
523449,SHARP INDIA ,31.45,31.45,29.2,30.05,31.016801607110246,16427,90,509513.0,2.25,-1.3999999999999986,5278,57.5
523457,LINDEINDIA  ,1114.0,1223.15,1077.3,1150.05,1158.5185296776137,29871,3201,34606107.0,145.85000000000014,36.049999999999955,2407,90.9
523465,IND.BANK HSG,46.4,47.0,43.0,43.85,45.42873190214678,16024,195,727950.0,4.0,-2.549999999999997,200,100.0
523475,LOTUS CHOC  ,17.5,17.9,16.35,17.45,17.608636363636364,2200,15,38739.0,1.5499999999999972,-0.05000000000000071,265467,63.4
523483,PACIFIC IND.,163.5,184.95,162.55,172.6,171.02920415224912,7225,45,1235686.0,22.399999999999977,9.099999999999994,3377,98.8
523489,CMM HOSPITAL,11.34,11.9,11.34,11.9,11.344703770197487,1114,7,12638.0,0.5600000000000005,0.5600000000000005,150,100.0
523519,UNI OFF AUTO,2.88,3.07,2.79,2.9,2.893008669987087,5421,15,15683.0,0.2799999999999998,0.020000000000000018,106930,28.53
523537,APM INDUS.  ,25.25,25.25,23.5,23.75,23.652110801983792,16534,83,391064.0,1.75,-1.5,2732,76.57
523539,PRECISION WR,167.1,178.5,164.65,176.05,173.24007698403713,44165,1314,7651148.0,13.849999999999994,8.950000000000017,8833,51.68
523550,KRYPTON IND ,9.44,9.88,9.31,9.78,9.693453964874934,9395,69,91070.0,0.5700000000000003,0.33999999999999986,2709,9.36
523566,MARTIN BURN ,23.5,23.5,23.5,23.5,23.5,130,1,3055.0,0.0,0.0,50,100.0
523574,FEL         ,11.7,11.86,11.4,11.7,11.682715450959417,358968,666,4193721.0,0.4599999999999991,0.0,626,100.0
523586,IND.TONERS  ,126.5,128.0,126.5,128.0,126.91942043721403,3934,53,499301.0,1.5,1.5,30776,36.81
523594,KUNSTSTOFFE ,19.9,19.9,19.0,19.0,19.612535612535613,351,6,6884.0,0.8999999999999986,-0.8999999999999986,2957,67.1
523598,SHIPP.CORPN ,86.8,88.8,84.25,86.9,86.86184147264298,239189,1101,20776397.0,4.549999999999997,0.10000000000000853,5404,58.14
523606,SIKA INTER. ,340.0,369.95,332.0,334.6,340.14496117111486,11203,231,3810644.0,37.94999999999999,-5.399999999999977,182,67.66
523610,ITI LTD.    ,125.5,126.3,125.0,125.35,125.58459772588687,27879,510,3501173.0,1.2999999999999972,-0.15000000000000568,105,100.0
523618,DREDGING COR,299.7,304.75,299.0,299.85,301.01607022930057,20846,1202,6274981.0,5.75,0.1500000000000341,20370,71.4
523620,PHARMASIA   ,31.0,32.0,30.4,31.95,31.419298245614034,570,8,17909.0,1.6000000000000014,0.9499999999999993,7402,78.25
523628,PODDAR      ,190.1,195.0,190.1,191.1,194.57407407407408,54,5,10507.0,4.900000000000006,1.0,380,100.0
523630,NATIONAL FER,42.0,42.2,41.2,41.4,41.66133673779052,95561,438,3981199.0,1.0,-0.6000000000000014,3806,42.56
523638,IP RINGS LTD,87.0,87.0,83.7,83.8,84.86350384309569,3773,55,320190.0,3.299999999999997,-3.200000000000003,3700,100.0
523642,PI INDUS.LTD,2211.1,2241.7,2209.45,2229.8,2227.6284112149533,2675,299,5958906.0,32.25,18.700000000000273,9640,24.5
523648,PLASTIBLEND ,236.8,245.3,236.1,239.65,237.7997287522604,2212,140,526013.0,9.200000000000017,2.8499999999999943,414,17.14
523650,REDEX PROTEC,6.17,6.17,6.17,6.17,6.142857142857143,28,2,172.0,0.0,0.0,100,100.0
523652,KKPLASTICK  ,2.83,2.83,2.83,2.83,2.82,50,1,141.0,0.0,0.0,11662,63.63
523660,WATERBASE   ,117.05,122.2,117.0,119.0,120.14994439639194,16186,316,1944747.0,5.200000000000003,1.9500000000000028,8035,100.0
523672,FLEX FOODS  ,80.0,80.0,74.55,76.1,76.05434472256592,10507,106,799103.0,5.450000000000003,-3.9000000000000057,1818,100.0
523676,GOLKUNDA DIA,18.5,20.3,16.85,19.45,19.83055156405438,9047,39,179407.0,3.4499999999999993,0.9499999999999993,17024,69.53
523694,APCOTEX IND ,177.25,186.9,176.9,184.75,182.44870204660228,22574,429,4118597.0,10.0,7.5,226,100.0
523696,FORTIS MLR  ,53.5,53.65,53.05,53.2,53.484578128982925,3923,24,209820.0,0.6000000000000014,-0.29999999999999716,6350,41.63
523704,MASTEK LTD  ,1117.7,1193.65,1109.8,1162.6,1159.3269387755101,36750,2979,42605265.0,83.85000000000014,44.899999999999864,58581,54.88
523708,EIMCO ELECON,360.7,385.0,354.0,379.7,371.6197316495659,6335,523,2354211.0,31.0,19.0,1022,97.8
523710,SAYAJI HOTEL,225.5,225.5,225.45,225.45,225.488,250,3,56372.0,0.05000000000001137,-0.05000000000001137,5888,68.08
523712,JMG CORP LTD,1.19,1.19,1.19,1.19,1.19,100,1,119.0,0.0,0.0,8955,100.0
523716,ASHIANA HOU ,101.4,101.8,100.5,100.75,101.0159337157425,7845,229,792470.0,1.2999999999999972,-0.6500000000000057,7,100.0
523722,SVAM SOFTWAR,2.34,2.34,2.34,2.34,2.3399507793273173,18285,18,42786.0,0.0,0.0,6263,86.4
523736,DVL         ,98.0,106.8,94.0,100.4,101.7050181341311,97606,3695,9927020.0,12.799999999999997,2.4000000000000057,140,100.0
523752,IO SYSTEM   ,1.97,1.97,1.81,1.94,1.919431279620853,1055,6,2025.0,0.15999999999999992,-0.030000000000000027,2000,100.0
523754,MAHEPC      ,155.6,155.6,151.05,152.5,152.63324345579147,17802,331,2717177.0,4.549999999999983,-3.0999999999999943,19321,83.8
523756,SREIINFRA   ,7.29,7.6,7.24,7.42,7.417479990544055,177666,236,1317834.0,0.35999999999999943,0.1299999999999999,51881,98.67
523782,MITSHI      ,18.1,18.75,17.5,18.35,18.056927098460644,6886,31,124340.0,1.25,0.25,14669,94.22
523792,MAZDA LTD   ,583.7,612.8,580.3,609.3,607.7105710814095,4115,554,2500729.0,32.5,25.59999999999991,84867,66.22
523796,VICEROY HOTE,2.85,2.85,2.67,2.84,2.815954586196594,3347,12,9425.0,0.18000000000000016,-0.010000000000000231,476,100.0
523828,MENON BEAR. ,58.9,59.55,58.25,58.85,59.037702503681885,3395,103,200433.0,1.2999999999999972,-0.04999999999999716,32157,100.0
523832,MUKAT PIPES ,2.61,2.61,2.61,2.61,2.6096196868008947,894,2,2333.0,0.0,0.0,10327,100.0
523836,GUJ.RAFFIA  ,42.85,42.85,42.85,42.85,42.84,75,1,3213.0,0.0,0.0,1807,100.0
523838,SIMPLX INFRA,38.3,39.2,37.75,38.05,38.31436557851652,20034,189,767590.0,1.4500000000000028,-0.25,8267,74.36
523840,INN.TECH.PAC,21.5,21.8,20.15,20.6,20.671875,2944,33,60858.0,1.6500000000000021,-0.8999999999999986,61249,65.66
523842,SUPER TANNER,3.05,3.1,3.0,3.08,3.0752354882859674,24842,21,76395.0,0.10000000000000009,0.03000000000000025,22925,38.95
