Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price,Open Price GR,High Price GR,Low Price GR,Close Price GR,Next Day Open Price GR,Next Day High Price GR,Next Day Low Price GR,Next Day Close Price GR,WAP GR,No.of Shares GR,No. of Trades GR,Total Turnover (Rs.) GR,Deliverable Quantity GR,% Deli. Qty to Traded Qty GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Revenue GR,Dividend Value GR,Income GR,Expenditure GR,Net Profit GR,EPS GR,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days
2021-02-22,140.0,140.0,140.0,140.0,140.0,10000.0,1.0,1400000.0,10000.0,100.0,0.0,0.0,1613932200.0,0,-1.4084507042253502,,,,0.03,14317.692857142856,,,90.0,20305.8,20215.8,,,,,,2021,103.24,106.86,-22.18,15.97,0.98,124.14,148.58,-44.89,1.4799999999999995,0.0799999999999999,0,0,0,0,0,,142.0,142.0,142.0,142.0,-0.014084507042253521,-0.014084507042253521,-0.014084507042253521,-0.014084507042253521,-0.013888888888888888,-0.013888888888888888,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.24902373085010512,-0.75,-0.2596008614015121,-0.24902373085010512,0.0,,,,,0,0,0.0,0.0,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.014084507042253521,-0.008828142439919485,-0.010538757017630258,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.014084507042253521,-0.008828142439919485,-0.010538757017630258,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.014084507042253521,-0.008828142439919485,-0.010538757017630258,,0,,,,,1.0071942446043165,0.9790209790209791,35.0,1.0071942446043165,0.9790209790209791,35.0,1.0071942446043165,0.9790209790209791,35.0,1.0071942446043165,0.9790209790209791,35.0,1.0071942446043165,0.9790209790209791,35.0
2021-02-19,136.75,141.0,136.75,141.0,139.71428571428572,7.0,2.0,978.0,7.0,100.0,4.25,4.25,1613673000.0,0,0.7142857142857117,,,,0.04,14215.439716312056,,,90.0,20305.8,20215.8,,,,,,2021,103.24,106.86,-22.18,15.97,0.98,124.14,148.58,-44.89,1.4799999999999995,0.0799999999999999,0,0,0,0,0,,140.0,140.0,140.0,140.0,-0.023214285714285715,0.007142857142857143,-0.023214285714285715,0.007142857142857143,-0.014084507042253521,-0.014084507042253521,-0.014084507042253521,-0.014084507042253521,-0.0020408163265305543,-0.9993,1.0,-0.9993014285714286,-0.9993,0.0,inf,inf,,,2,0,0.044444444444444446,-0.03546099290780142,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.018846168981020647,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.018846168981020647,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.018846168981020647,,0,,,,,1.0071428571428571,0.986013986013986,47.0,1.014388489208633,0.986013986013986,35.25,1.014388489208633,0.986013986013986,35.25,1.014388489208633,0.986013986013986,35.25,1.014388489208633,0.986013986013986,35.25
2021-02-18,141.0,141.0,141.0,141.0,141.0,36.0,2.0,5076.0,36.0,100.0,0.0,0.0,1613586600.0,0,0.0,,,,0.03,14215.439716312056,,,90.0,20305.8,20215.8,,,,,,2021,103.24,106.86,-22.18,15.97,0.98,124.14,148.58,-44.89,1.4799999999999995,0.0799999999999999,0,0,0,0,0,,136.75,141.0,136.75,141.0,0.031078610603290677,0.0,0.031078610603290677,0.0,-0.023214285714285715,0.007142857142857143,-0.023214285714285715,0.007142857142857143,0.009202453987730003,4.142857142857143,0.0,4.190184049079755,4.142857142857143,0.0,-1.0,-1.0,,,1,0,0.007407407407407408,-0.007352941176470588,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.01597286202988313,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.01597286202988313,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.01597286202988313,,0,,,,,1.0071428571428571,0.986013986013986,47.0,1.014388489208633,0.986013986013986,35.25,1.014388489208633,0.986013986013986,35.25,1.014388489208633,0.986013986013986,35.25,1.014388489208633,0.986013986013986,35.25
2021-02-17,136.0,136.0,136.0,136.0,136.0,5.0,1.0,680.0,5.0,100.0,0.0,0.0,1613500200.0,0,-3.546099290780147,,,,0.04,14741.742647058822,,,90.0,20305.8,20215.8,,,,,,2021,103.24,106.86,-22.18,15.97,0.98,124.14,148.58,-44.89,1.4799999999999995,0.0799999999999999,0,0,0,0,0,,141.0,141.0,141.0,141.0,-0.03546099290780142,-0.03546099290780142,-0.03546099290780142,-0.03546099290780142,0.031078610603290677,0.0,0.031078610603290677,0.0,-0.03546099290780142,-0.8611111111111112,-0.5,-0.8660362490149724,-0.8611111111111112,0.0,,,,,0,0,0.0,0.0,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.01597286202988313,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.01597286202988313,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.01597286202988313,,0,,,,,1.0,0.951048951048951,19.428571428571427,1.0,0.951048951048951,19.428571428571427,1.0,0.951048951048951,19.428571428571427,1.0,0.951048951048951,19.428571428571427,1.0,0.951048951048951,19.428571428571427
2021-02-16,135.0,135.0,135.0,135.0,135.0,704.0,3.0,95040.0,704.0,100.0,0.0,0.0,1613413800.0,0,-0.7352941176470562,,,,0.04,14851.68148148148,,,90.0,20305.8,20215.8,,,,,,2021,103.24,106.86,-22.18,15.97,0.98,124.14,148.58,-44.89,1.4799999999999995,0.0799999999999999,0,0,0,0,0,,136.0,136.0,136.0,136.0,-0.007352941176470588,-0.007352941176470588,-0.007352941176470588,-0.007352941176470588,-0.03546099290780142,-0.03546099290780142,-0.03546099290780142,-0.03546099290780142,-0.007352941176470588,139.8,2.0,138.76470588235293,139.8,0.0,,,,,0,0,0.0,0.0,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.01597286202988313,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.01597286202988313,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.01597286202988313,,0,,,,,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875
2021-02-15,135.0,135.0,135.0,135.0,135.0,1010.0,3.0,136350.0,1010.0,100.0,0.0,0.0,1613327400.0,0,0.0,,,,,14851.68148148148,,,90.0,20305.8,20215.8,,,,,,2021,103.24,106.86,-22.18,15.97,0.98,124.14,148.58,-44.89,1.4799999999999995,0.0799999999999999,0,0,0,0,0,,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,-0.007352941176470588,-0.007352941176470588,-0.007352941176470588,-0.007352941176470588,0.0,0.4346590909090909,0.0,0.4346590909090909,0.4346590909090909,0.0,,,,,0,0,0.0,0.0,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.01597286202988313,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.01597286202988313,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.01597286202988313,,0,,,,,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875
2021-02-12,135.0,135.0,135.0,135.0,135.0,1000.0,3.0,135000.0,1000.0,100.0,0.0,0.0,1613068200.0,0,0.0,,,,0.04,14851.68148148148,,,90.0,20305.8,20215.8,,,,,,2021,103.24,106.86,-22.18,15.97,0.98,124.14,148.58,-44.89,1.4799999999999995,0.0799999999999999,0,0,0,0,0,,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009900990099009901,0.0,-0.009900990099009901,-0.009900990099009901,0.0,,,,,0,0,0.0,0.0,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.01597286202988313,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.01597286202988313,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.01597286202988313,,0,,,,,1.0,0.9507042253521126,19.285714285714285,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875
2021-02-11,135.0,135.0,135.0,135.0,135.0,10.0,1.0,1350.0,10.0,100.0,0.0,0.0,1612981800.0,0,0.0,,,,0.05,14851.68148148148,,,90.0,20305.8,20215.8,,,,,,2021,103.24,106.86,-22.18,15.97,0.98,124.14,148.58,-44.89,1.4799999999999995,0.0799999999999999,0,0,0,0,0,,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99,-0.6666666666666666,-0.99,-0.99,0.0,,,,,0,0,0.0,0.0,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.01597286202988313,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.01597286202988313,-0.006993006993006993,-0.006993006993006993,-0.014084507042253521,-0.03546099290780142,-0.008828142439919485,-0.01597286202988313,,0,,,,,1.0,0.9574468085106383,22.5,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875
2021-02-10,135.0,135.0,135.0,135.0,135.0,708.0,2.0,95580.0,708.0,100.0,0.0,0.0,1612895400.0,0,0.0,,,,0.05,14851.68148148148,,,90.0,20305.8,20215.8,,,,,,2021,103.24,106.86,-22.18,15.97,0.98,124.14,148.58,-44.89,1.4799999999999995,0.0799999999999999,0,0,0,0,0,,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8,1.0,69.8,69.8,0.0,,,,,0,1,-0.021739130434782608,0.022222222222222223,-0.006993006993006993,-0.006993006993006993,-0.021739130434782608,-0.03546099290780142,-0.01141034003889211,-0.01597286202988313,-0.006993006993006993,-0.006993006993006993,-0.021739130434782608,-0.03546099290780142,-0.01141034003889211,-0.01597286202988313,-0.006993006993006993,-0.006993006993006993,-0.021739130434782608,-0.03546099290780142,-0.01141034003889211,-0.01597286202988313,,0,,,,,1.0,0.9574468085106383,22.5,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875
2021-02-09,135.0,135.0,135.0,135.0,135.0,1155.0,4.0,155925.0,1155.0,100.0,0.0,0.0,1612809000.0,0,0.0,,,,0.04,14851.68148148148,,,90.0,20305.8,20215.8,,,,,,2021,103.24,106.86,-22.18,15.97,0.98,124.14,148.58,-44.89,1.4799999999999995,0.0799999999999999,0,0,0,0,0,,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6313559322033898,1.0,0.6313559322033898,0.6313559322033898,0.0,,,,,3,0,0.078125,-0.021739130434782608,-0.006993006993006993,-0.006993006993006993,-0.021739130434782608,-0.03546099290780142,-0.01141034003889211,-0.017126115710863025,-0.006993006993006993,-0.006993006993006993,-0.021739130434782608,-0.03546099290780142,-0.01141034003889211,-0.017126115710863025,-0.006993006993006993,-0.006993006993006993,-0.021739130434782608,-0.03546099290780142,-0.01141034003889211,-0.017126115710863025,,0,,,,,1.0,0.9574468085106383,22.5,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875,1.0,0.9440559440559441,16.875
