security id,company,threshold,accuracy,precision,recall,f1_score,parameters,confusion matrix,model
500085,CHAMBAL FERTILISERS & CHEMICALS LTD,0.01,0.6821515892420538,0.5,0.007692307692307694,0.015151515151515154,"C = 1.0,  gamma = 0.01 kernel = rbf","[[556   2]
 [258   2]]",svm
500085,CHAMBAL FERTILISERS & CHEMICALS LTD,0.02,0.7872860635696821,0.15151515151515152,0.03311258278145696,0.054347826086956534,"C = 0.1,  gamma = 0.01 kernel = sigmoid","[[639  28]
 [146   5]]",svm
500085,CHAMBAL FERTILISERS & CHEMICALS LTD,0.03,0.8924205378973105,0.25,0.023809523809523808,0.04347826086956521,"C = 10.0,  gamma = 0.1 kernel = rbf","[[728   6]
 [ 82   2]]",svm
500085,CHAMBAL FERTILISERS & CHEMICALS LTD,0.04,0.9290953545232272,0.1176470588235294,0.04444444444444445,0.06451612903225806,"C = 0.1,  gamma = 0.1 kernel = sigmoid","[[758  15]
 [ 43   2]]",svm
500085,CHAMBAL FERTILISERS & CHEMICALS LTD,0.05,0.9425427872860636,0.0,0.0,0.0,"C = 100.0,  gamma = 0.0001 kernel = sigmoid","[[771  15]
 [ 32   0]]",svm
500085,CHAMBAL FERTILISERS & CHEMICALS LTD,0.1,0.9914425427872859,0.0,0.0,0.0,"C = 100.0,  gamma = 0.1 kernel = rbf","[[811   0]
 [  7   0]]",svm
500112,SBIN,0.01,0.7037861915367484,0.3076923076923077,0.01532567049808429,0.0291970802919708,"C = 100.0,  gamma = 0.001 kernel = rbf","[[628   9]
 [257   4]]",svm
500112,SBIN,0.02,0.821826280623608,0.14705882352941174,0.036764705882352935,0.05882352941176471,"C = 100.0,  gamma = 0.1 kernel = rbf","[[733  29]
 [131   5]]",svm
500112,SBIN,0.03,0.9175946547884188,0.0,0.0,0.0,"C = 100.0,  gamma = 0.0001 kernel = rbf","[[824   0]
 [ 74   0]]",svm
500112,SBIN,0.04,0.9521158129175946,0.0,0.0,0.0,"C = 10.0,  gamma = 0.1 kernel = rbf","[[855   2]
 [ 41   0]]",svm
500112,SBIN,0.05,0.9677060133630292,0.16666666666666666,0.09523809523809523,0.12121212121212124,"C = 1000.0,  gamma = 0.1 kernel = rbf","[[867  10]
 [ 19   2]]",svm
500112,SBIN,0.1,0.9977728285077953,0.0,0.0,0.0,"C = 0.1,  gamma = 0.1 kernel = sigmoid","[[896   0]
 [  2   0]]",svm
500124,DR.REDDY'S LABORATORIES LTD,0.01,0.7687074829931972,0.25,0.0049504950495049506,0.009708737864077669,"C = 1000.0,  gamma = 0.0001 kernel = rbf","[[677   3]
 [201   1]]",svm
500124,DR.REDDY'S LABORATORIES LTD,0.02,0.8968253968253969,0.0,0.0,0.0,"C = 1000.0,  gamma = 0.0001 kernel = rbf","[[791   2]
 [ 89   0]]",svm
500124,DR.REDDY'S LABORATORIES LTD,0.03,0.9569160997732428,0.0,0.0,0.0,"C = 0.1,  gamma = 0.1 kernel = sigmoid","[[844   0]
 [ 38   0]]",svm
500124,DR.REDDY'S LABORATORIES LTD,0.04,0.947845804988662,0.0,0.0,0.0,"C = 10.0,  gamma = 0.01 kernel = sigmoid","[[836  27]
 [ 19   0]]",svm
500124,DR.REDDY'S LABORATORIES LTD,0.05,0.9693877551020408,0.0,0.0,0.0,"C = 10.0,  gamma = 0.01 kernel = sigmoid","[[855  18]
 [  9   0]]",svm
500124,DR.REDDY'S LABORATORIES LTD,0.1,0.9988662131519276,0.0,0.0,0.0,"C = 0.1,  gamma = 0.1 kernel = sigmoid","[[881   0]
 [  1   0]]",svm
500180,HDFC Bank Ltd,0.01,0.802675585284281,0.3333333333333333,0.011428571428571429,0.02209944751381216,"C = 1.0,  gamma = 0.1 kernel = rbf","[[718   4]
 [173   2]]",svm
500180,HDFC Bank Ltd,0.02,0.9096989966555185,0.0,0.0,0.0,"C = 0.1,  gamma = 0.1 kernel = sigmoid","[[816  14]
 [ 67   0]]",svm
500180,HDFC Bank Ltd,0.03,0.9531772575250836,0.0,0.0,0.0,"C = 100.0,  gamma = 0.1 kernel = rbf","[[855   7]
 [ 35   0]]",svm
500180,HDFC Bank Ltd,0.04,0.9788182831661092,0.0,0.0,0.0,"C = 1000.0,  gamma = 0.001 kernel = rbf","[[878   0]
 [ 19   0]]",svm
500180,HDFC Bank Ltd,0.05,0.9788182831661092,0.0,0.0,0.0,"C = 1000.0,  gamma = 0.1 kernel = rbf","[[878   8]
 [ 11   0]]",svm
500180,HDFC Bank Ltd,0.1,0.9955406911928651,0.0,0.0,0.0,"C = 100.0,  gamma = 0.1 kernel = sigmoid","[[893   1]
 [  3   0]]",svm
500182,HERO MOTOCORP LTD,0.01,0.7522222222222222,0.0,0.0,0.0,"C = 1.0,  gamma = 0.1 kernel = rbf","[[677   2]
 [221   0]]",svm
500182,HERO MOTOCORP LTD,0.02,0.8911111111111111,0.16666666666666666,0.010638297872340424,0.02,"C = 10.0,  gamma = 0.1 kernel = rbf","[[801   5]
 [ 93   1]]",svm
500182,HERO MOTOCORP LTD,0.03,0.9544444444444444,0.0,0.0,0.0,"C = 100.0,  gamma = 0.001 kernel = rbf","[[859   3]
 [ 38   0]]",svm
500182,HERO MOTOCORP LTD,0.04,0.95,0.0,0.0,0.0,"C = 1000.0,  gamma = 0.1 kernel = rbf","[[855  25]
 [ 20   0]]",svm
500182,HERO MOTOCORP LTD,0.05,0.9722222222222222,0.06666666666666668,0.08333333333333333,0.07407407407407407,"C = 1000.0,  gamma = 0.1 kernel = rbf","[[874  14]
 [ 11   1]]",svm
500182,HERO MOTOCORP LTD,0.1,1.0,0.0,0.0,0.0,"C = 0.1,  gamma = 0.1 kernel = sigmoid",[[900]],svm
500209,INFOSYS LTD,0.01,0.7942157953281423,0.0,0.0,0.0,"C = 10,  gamma = 0.001 kernel = rbf","[[714   1]
 [184   0]]",svm
500209,INFOSYS LTD,0.02,0.9087875417130143,0.0,0.0,0.0,"C = 10,  gamma = 0.01 kernel = rbf","[[817   3]
 [ 79   0]]",svm
500209,INFOSYS LTD,0.03,0.9510567296996664,0.0,0.0,0.0,"C = 1000,  gamma = 0.01 kernel = rbf","[[855   4]
 [ 40   0]]",svm
500209,INFOSYS LTD,0.04,0.9688542825361512,0.0,0.0,0.0,"C = 100,  gamma = 0.1 kernel = rbf","[[871  10]
 [ 18   0]]",svm
500209,INFOSYS LTD,0.05,0.9755283648498332,0.0,0.0,0.0,"C = 100,  gamma = 0.1 kernel = rbf","[[877  11]
 [ 11   0]]",svm
500209,INFOSYS LTD,0.1,0.9977753058954394,0.0,0.0,0.0,"C = 100,  gamma = 0.1 kernel = rbf","[[897   1]
 [  1   0]]",svm
500325,RELIANCE INDUSTRIES LTD,0.01,0.71412680756396,0.21153846153846154,0.048458149779735685,0.07885304659498207,"C = 1.0,  gamma = 0.0001 kernel = sigmoid","[[631  41]
 [216  11]]",svm
500325,RELIANCE INDUSTRIES LTD,0.02,0.8854282536151279,0.2,0.04395604395604396,0.07207207207207209,"C = 10.0,  gamma = 0.1 kernel = rbf","[[792  16]
 [ 87   4]]",svm
500325,RELIANCE INDUSTRIES LTD,0.03,0.9399332591768632,0.0,0.0,0.0,"C = 10.0,  gamma = 1e-05 kernel = sigmoid","[[845   9]
 [ 45   0]]",svm
500325,RELIANCE INDUSTRIES LTD,0.04,0.971078976640712,0.0,0.0,0.0,"C = 0.1,  gamma = 0.001 kernel = sigmoid","[[873   2]
 [ 24   0]]",svm
500325,RELIANCE INDUSTRIES LTD,0.05,0.9810901001112348,0.16666666666666666,0.07692307692307693,0.10526315789473684,"C = 1000.0,  gamma = 0.01 kernel = rbf","[[881   5]
 [ 12   1]]",svm
500325,RELIANCE INDUSTRIES LTD,0.1,0.996662958843159,0.0,0.0,0.0,"C = 1000.0,  gamma = 0.01 kernel = rbf","[[896   0]
 [  3   0]]",svm
500387,SHREE CEMENT LTD,0.01,0.7252964426877471,0.4,0.0291970802919708,0.054421768707482984,"C = 10.0,  gamma = 0.01 kernel = rbf","[[363   6]
 [133   4]]",svm
500387,SHREE CEMENT LTD,0.02,0.8695652173913043,0.0,0.0,0.0,"C = 10.0,  gamma = 0.01 kernel = rbf","[[440   6]
 [ 60   0]]",svm
500387,SHREE CEMENT LTD,0.03,0.9387351778656128,0.0,0.0,0.0,"C = 100.0,  gamma = 0.01 kernel = rbf","[[475   4]
 [ 27   0]]",svm
