security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500032,BAJAJHIND,4323.0,4273.5,-2732.3,851.8,6.41,2007,3
500032,BAJAJHIND,3439.5,3527.2,-2930.1,296.7,2.1,2007,4
500032,BAJAJHIND,4902.8,5000.4,-4389.2,430.3,3.04,2008,1
500032,BAJAJHIND,4589.4,4731.4,-4901.0,-354.1,-2.5,2008,2
500032,BAJAJHIND,4767.7,4631.1,-5495.2,-874.6,-6.19,2008,3
500032,BAJAJHIND,3622.4,3599.5,-4016.7,-559.4,-3.96,2008,4
500032,BAJAJHIND,5159.3,4248.6,-3345.8,813.9,5.76,2009,1
500032,BAJAJHIND,3993.3,3836.4,-3110.9,600.8,4.25,2009,2
500032,BAJAJHIND,5032.1,4152.9,-3744.7,690.8,4.6,2009,3
500032,BAJAJHIND,6291.3,6154.0,-4659.7,852.0,4.82,2009,4
500032,BAJAJHIND,6319.5,5674.4,-5345.1,317.9,1.66,2010,1
500032,BAJAJHIND,7277.8,7156.6,-7076.2,-149.1,-0.78,2010,2
500032,BAJAJHIND,14830.1,14756.6,-13007.4,578.6,2.53,2010,4
500032,BAJAJHIND,12624.1,12524.9,-10269.2,728.2,3.19,2011,1
500032,BAJAJHIND,10619.8,108.6,-9184.0,11.5,0.05,2011,2
500032,BAJAJHIND,6178.0,5566.2,-5783.2,-444.3,-0.88,2011,4
500032,BAJAJHIND,12261.6,12010.3,-1140.0,87.8,0.15,2012,1
500032,BAJAJHIND,13430.9,13296.1,-388.5,-765.2,-1.29,2012,2
500032,BAJAJHIND,11281.0,11235.8,-733.6,-1224.1,-2.02,2012,3
500032,BAJAJHIND,6357.3,6267.6,-1019.6,-551.4,-0.86,2012,4
500032,BAJAJHIND,12971.6,12869.5,-1287.4,19.5,0.03,2013,1
500032,BAJAJHIND,12672.6,12563.9,-583.1,-1574.7,-2.46,2013,2
500032,BAJAJHIND,13317.3,13274.7,-1022.7,-5094.9,-7.97,2013,3
500032,BAJAJHIND,7824.5,7772.2,-704.8,-3890.7,-6.08,2013,4
500032,BAJAJHIND,13299.2,13248.5,-1273.1,-4239.0,-6.63,2014,1
500032,BAJAJHIND,9796.8,9763.4,-548.6,-1466.3,-2.29,2014,2
500032,BAJAJHIND,11848.2,11808.0,-603.2,-1311.4,-2.05,2014,3
500032,BAJAJHIND,11609.7,11047.7,-824.3,-2808.4,-4.39,2014,4
500032,BAJAJHIND,12059.9,11814.0,-1829.8,-5386.1,-8.41,2015,1
500032,BAJAJHIND,15459.2,11540.8,-362.2,1072.0,1.32,2015,2
500032,BAJAJHIND,7615.4,7525.5,-419.9,-2801.7,-3.44,2015,3
500032,BAJAJHIND,7339.5,7124.1,-719.9,-668.7,-0.77,2015,4
500032,BAJAJHIND,16418.2,16188.8,-1270.4,1255.7,1.36,2016,1
500032,BAJAJHIND,13328.0,705.7,-436.5,-773.8,-0.7,2016,2
500032,BAJAJHIND,16519.0,16876.9,-763.8,2591.3,2.36,2017,1
500032,BAJAJHIND,17469.4,17980.6,-801.0,-250.8,-0.23,2017,2
500032,BAJAJHIND,15065.4,15438.4,-786.2,-915.7,-0.83,2017,3
500032,BAJAJHIND,11187.0,11570.7,-1008.8,-1487.7,-1.35,2017,4
500032,BAJAJHIND,15662.0,16063.4,-1529.1,-1577.7,-1.43,2018,1
500032,BAJAJHIND,14562.4,14989.7,-876.6,-1675.1,-1.52,2018,2
500032,BAJAJHIND,15503.8,15949.9,633.9,250.8,0.23,2018,3
500032,BAJAJHIND,16703.4,17094.2,-1424.5,-1678.6,-1.53,2018,4
500032,BAJAJHIND,21268.6,21640.5,-1388.6,2462.1,2.24,2019,1
500032,BAJAJHIND,16539.6,16586.1,-1101.4,-184.8,-0.17,2019,2
500032,BAJAJHIND,14269.2,14286.0,-842.5,-870.8,-0.79,2019,3
500032,BAJAJHIND,17227.8,17252.5,-1270.7,-455.5,-0.41,2019,4
500032,BAJAJHIND,18619.4,18641.5,-1629.3,457.4,0.41,2020,1
500032,BAJAJHIND,13369.8,13391.2,-1164.9,-531.4,-0.48,2020,2
500032,BAJAJHIND,15713.0,15780.5,-1391.7,-1571.9,-1.43,2020,3
500032,BAJAJHIND,17634.7,17678.0,-1987.1,-1890.7,-1.72,2020,4
